Event	ID	Name			Wwise Object Path	Notes
	83473710	ShiggyBankaiMugetsu			\Default Work Unit\ShiggyBankaiMugetsu	
	356992735	ShiggyAirCannon			\Default Work Unit\ShiggyAirCannon	
	1479078104	ShiggyOFAGet			\Default Work Unit\ShiggyOFAGet	
	1896314350	ShiggyEntrance			\Default Work Unit\ShiggyEntrance	
	2081783768	ShiggyBankai			\Default Work Unit\ShiggyBankai	
	2085946697	ShiggyExplosion			\Default Work Unit\ShiggyExplosion	
	2108803202	ShiggyDeath			\Default Work Unit\ShiggyDeath	
	2186207816	ShiggyGetsuga			\Default Work Unit\ShiggyGetsuga	
	2422625683	ShiggySlide			\Default Work Unit\ShiggySlide	
	2706453904	ShiggyHitSFX			\Default Work Unit\ShiggyHitSFX	
	2758295745	ShiggyStrongAttack			\Default Work Unit\ShiggyStrongAttack	
	2767207246	ShiggyLimitBreak			\Default Work Unit\ShiggyLimitBreak	
	2848575038	ShiggyDekuCollab			\Default Work Unit\ShiggyDekuCollab	
	2925200724	ShiggyOFA			\Default Work Unit\ShiggyOFA	
	2995104409	ShiggyBankaiMusic			\Default Work Unit\ShiggyBankaiMusic	
	3192656820	ShiggyAFO			\Default Work Unit\ShiggyAFO	
	3660048432	ShiggyAttack			\Default Work Unit\ShiggyAttack	
	3733455623	ShiggyTheWorld			\Default Work Unit\ShiggyTheWorld	
	3868047258	ShiggyGacha			\Default Work Unit\ShiggyGacha	
	4108468048	ShiggyMelee			\Default Work Unit\ShiggyMelee	
	4115673742	ShiggyDriveForm			\Default Work Unit\ShiggyDriveForm	

Game Parameter	ID	Name			Wwise Object Path	Notes
	3673881719	Volume_SFX			\Default Work Unit\Volume_SFX	
	3695994288	Volume_Master			\Default Work Unit\Volume_Master	

In Memory Audio	ID	Name	Audio source file		Wwise Object Path	Notes	Data Size
	631346903	0000000000000011	F:\Theodore 3\GameDev\Mods\ShiggyRor2\ShiggyModWwise\ShiggyMod\.cache\Windows\SFX\0000000000000011_8E324C96.wem		\Actor-Mixer Hierarchy\Default Work Unit\Master Mixxer\Sfx Mixxer\DekuCollab\ShiggyDekuCollab\0000000000000011		38521
	638926936	driveFormSFX	F:\Theodore 3\GameDev\Mods\ShiggyRor2\ShiggyModWwise\ShiggyMod\.cache\Windows\SFX\driveFormSFX_8E324C96.wem		\Actor-Mixer Hierarchy\Default Work Unit\Master Mixxer\Sfx Mixxer\DriveForm\ShiggyDriveForm\driveFormSFX		14259
	644075287	jump	F:\Theodore 3\GameDev\Mods\ShiggyRor2\ShiggyModWwise\ShiggyMod\.cache\Windows\SFX\jump_8E324C96.wem		\Actor-Mixer Hierarchy\Default Work Unit\Master Mixxer\Sfx Mixxer\Skills\ShiggyAirCannon\jump		5770
	649782710	0000000000000013	F:\Theodore 3\GameDev\Mods\ShiggyRor2\ShiggyModWwise\ShiggyMod\.cache\Windows\SFX\0000000000000013_8E324C96.wem		\Actor-Mixer Hierarchy\Default Work Unit\Master Mixxer\Sfx Mixxer\DekuCollab\ShiggyDekuCollab\0000000000000013		30053
	704219332	0000000000000001 (4)	F:\Theodore 3\GameDev\Mods\ShiggyRor2\ShiggyModWwise\ShiggyMod\.cache\Windows\SFX\0000000000000001 (4)_8E324C96.wem		\Actor-Mixer Hierarchy\Default Work Unit\Master Mixxer\Sfx Mixxer\Entrance\ShiggyEntrance\0000000000000001 (4)		10190
	725948295	death strong	F:\Theodore 3\GameDev\Mods\ShiggyRor2\ShiggyModWwise\ShiggyMod\.cache\Windows\SFX\death strong_8E324C96.wem		\Actor-Mixer Hierarchy\Default Work Unit\Master Mixxer\Sfx Mixxer\Death\ShiggyDeath\death strong		19651
	731672971	theWorldSFX	F:\Theodore 3\GameDev\Mods\ShiggyRor2\ShiggyModWwise\ShiggyMod\.cache\Windows\SFX\theWorldSFX_8E324C96.wem		\Actor-Mixer Hierarchy\Default Work Unit\Master Mixxer\Sfx Mixxer\TheWorld\ShiggyTheWorld\theWorldSFX		45291
	754321419	0000000000000001 (3)	F:\Theodore 3\GameDev\Mods\ShiggyRor2\ShiggyModWwise\ShiggyMod\.cache\Windows\SFX\0000000000000001 (3)_8E324C96.wem		\Actor-Mixer Hierarchy\Default Work Unit\Master Mixxer\Sfx Mixxer\Death\ShiggyDeath\0000000000000001 (3)		21861
	762313697	smashpunch3	F:\Theodore 3\GameDev\Mods\ShiggyRor2\ShiggyModWwise\ShiggyMod\.cache\Windows\SFX\smashpunch3_8E324C96.wem		\Actor-Mixer Hierarchy\Default Work Unit\Master Mixxer\Sfx Mixxer\HitSFX\ShiggyHitSFX\smashpunch3		13447
	785388496	entrance gameover	F:\Theodore 3\GameDev\Mods\ShiggyRor2\ShiggyModWwise\ShiggyMod\.cache\Windows\SFX\entrance gameover_8E324C96.wem		\Actor-Mixer Hierarchy\Default Work Unit\Master Mixxer\Sfx Mixxer\Entrance\ShiggyEntrance\entrance gameover		21575
	790462649	smashpunchKO	F:\Theodore 3\GameDev\Mods\ShiggyRor2\ShiggyModWwise\ShiggyMod\.cache\Windows\SFX\smashpunchKO_8E324C96.wem		\Actor-Mixer Hierarchy\Default Work Unit\Master Mixxer\Sfx Mixxer\StrongAttacks\ShiggyStrongAttack\smashpunchKO		25846
	791357397	star platinum3	F:\Theodore 3\GameDev\Mods\ShiggyRor2\ShiggyModWwise\ShiggyMod\.cache\Windows\SFX\star platinum3_8E324C96.wem		\Actor-Mixer Hierarchy\Default Work Unit\Master Mixxer\Sfx Mixxer\StrongAttacks\ShiggyStrongAttack\star platinum3		21745
	805419587	Bites the Dust Sound Effects Only	F:\Theodore 3\GameDev\Mods\ShiggyRor2\ShiggyModWwise\ShiggyMod\.cache\Windows\SFX\Bites the Dust Sound Effects Only_8E324C96.wem		\Actor-Mixer Hierarchy\Default Work Unit\Master Mixxer\Sfx Mixxer\Skills\ShiggyExplosion\Bites the Dust Sound Effects Only		4641
	812354305	death guah	F:\Theodore 3\GameDev\Mods\ShiggyRor2\ShiggyModWwise\ShiggyMod\.cache\Windows\SFX\death guah_8E324C96.wem		\Actor-Mixer Hierarchy\Default Work Unit\Master Mixxer\Sfx Mixxer\Death\ShiggyDeath\death guah		9809
	813714145	0000000000000054 [1]	F:\Theodore 3\GameDev\Mods\ShiggyRor2\ShiggyModWwise\ShiggyMod\.cache\Windows\SFX\0000000000000054 [1]_8E324C96.wem		\Actor-Mixer Hierarchy\Default Work Unit\Master Mixxer\Sfx Mixxer\Skills\ShiggyAFO\0000000000000054 [1]		9781
	818441791	numberOneMugetsu	F:\Theodore 3\GameDev\Mods\ShiggyRor2\ShiggyModWwise\ShiggyMod\.cache\Windows\SFX\numberOneMugetsu_3DD3361C.wem		\Actor-Mixer Hierarchy\Default Work Unit\Master Mixxer\Sfx Mixxer\Bankai\ShiggyBankaiMugetsu\numberOneMugetsu		54979
	848279979	checkmate death	F:\Theodore 3\GameDev\Mods\ShiggyRor2\ShiggyModWwise\ShiggyMod\.cache\Windows\SFX\checkmate death_8E324C96.wem		\Actor-Mixer Hierarchy\Default Work Unit\Master Mixxer\Sfx Mixxer\Death\ShiggyDeath\checkmate death		19206
	849815317	king crimson 2 (1)	F:\Theodore 3\GameDev\Mods\ShiggyRor2\ShiggyModWwise\ShiggyMod\.cache\Windows\SFX\king crimson 2 (1)_8E324C96.wem		\Actor-Mixer Hierarchy\Default Work Unit\Master Mixxer\Sfx Mixxer\StrongAttacks\ShiggyStrongAttack\king crimson 2 (1)		49513
	851262434	0000000000000053 [1]	F:\Theodore 3\GameDev\Mods\ShiggyRor2\ShiggyModWwise\ShiggyMod\.cache\Windows\SFX\0000000000000053 [1]_8E324C96.wem		\Actor-Mixer Hierarchy\Default Work Unit\Master Mixxer\Sfx Mixxer\Skills\ShiggyAirCannon\0000000000000053 [1]		17981
	883631834	000000000000000a (1)	F:\Theodore 3\GameDev\Mods\ShiggyRor2\ShiggyModWwise\ShiggyMod\.cache\Windows\SFX\000000000000000a (1)_8E324C96.wem		\Actor-Mixer Hierarchy\Default Work Unit\Master Mixxer\Sfx Mixxer\Entrance\ShiggyEntrance\000000000000000a (1)		36962
	898596964	0000000000000001	F:\Theodore 3\GameDev\Mods\ShiggyRor2\ShiggyModWwise\ShiggyMod\.cache\Windows\SFX\0000000000000001_8E324C96.wem		\Actor-Mixer Hierarchy\Default Work Unit\Master Mixxer\Sfx Mixxer\Death\ShiggyDeath\0000000000000001		31404
	918063896	000000000000000c	F:\Theodore 3\GameDev\Mods\ShiggyRor2\ShiggyModWwise\ShiggyMod\.cache\Windows\SFX\000000000000000c_8E324C96.wem		\Actor-Mixer Hierarchy\Default Work Unit\Master Mixxer\Sfx Mixxer\DekuCollab\ShiggyDekuCollab\000000000000000c		44591
	919411603	Number One - Bankai	F:\Theodore 3\GameDev\Mods\ShiggyRor2\ShiggyModWwise\ShiggyMod\.cache\Windows\SFX\Number One - Bankai_DB030F26.wem		\Actor-Mixer Hierarchy\Default Work Unit\Master Mixxer\Sfx Mixxer\Bankai\ShiggyBankaiMusic\Number One - Bankai		4676802
	926210678	smashpunch2	F:\Theodore 3\GameDev\Mods\ShiggyRor2\ShiggyModWwise\ShiggyMod\.cache\Windows\SFX\smashpunch2_8E324C96.wem		\Actor-Mixer Hierarchy\Default Work Unit\Master Mixxer\Sfx Mixxer\HitSFX\ShiggyHitSFX\smashpunch2		8118
